Geographic code;Geographic name;Geographic Type;Geographic Name, province or territory;Geographic Code, province or territory;Geographic code, census division;Geographic code, census metropolitan area or census agglomeration;Global non-response rate;Data quality flag;Age;Sex;Total population;Period of immigration - Non-immigrants (2016 counts);Period of immigration - Immigrants (2016 counts);Period of immigration - Before 2001 (2016 counts);Period of immigration - 2001 to 2005 (2016 counts);Period of immigration - 2006 to 2010 (2016 counts);Period of immigration - 2011 to 2016 (2016 counts);Period of immigration - Non-permanent residents (2016 counts);Total population (% distribution 2016);Period of immigration - Non-immigrants (% distribution 2016);Period of immigration - Immigrants (% distribution 2016);Period of immigration - Before 2001 (% distribution 2016);Period of immigration - 2001 to 2005 (% distribution 2016);Period of immigration - 2006 to 2010 (% distribution 2016);Period of immigration - 2011 to 2016 (% distribution 2016);Period of immigration - Non-permanent residents (% distribution 2016)
3543052;Orillia;City;Ontario;35;43;569;3.9;0;0 to 14;Female;2140;2115;25;0;0;10;20;0;100;98.8;1.2;0;0;0.5;0.9;0
3543052;Orillia;City;Ontario;35;43;569;3.9;0;65 to 74;Male;1650;1340;305;295;0;0;0;10;100;81.2;18.5;17.9;0;0;0;0.6
3543052;Orillia;City;Ontario;35;43;569;3.9;0;35 to 44;Male;1485;1385;95;50;10;25;10;10;100;93.3;6.4;3.4;0.7;1.7;0.7;0.7
3543052;Orillia;City;Ontario;35;43;569;3.9;0;65 to 74;Female;1845;1495;345;315;10;10;10;0;100;81;18.7;17.1;0.5;0.5;0.5;0
3543052;Orillia;City;Ontario;35;43;569;3.9;0;35 to 44;Female;1595;1455;125;35;30;30;25;10;100;91.2;7.8;2.2;1.9;1.9;1.6;0.6
3543052;Orillia;City;Ontario;35;43;569;3.9;0;25 to 34;Female;1910;1800;105;45;30;10;20;10;100;94.2;5.5;2.4;1.6;0.5;1;0.5
3543052;Orillia;City;Ontario;35;43;569;3.9;0;45 to 54;Female;2230;2005;230;160;40;20;0;0;100;89.9;10.3;7.2;1.8;0.9;0;0
3543052;Orillia;City;Ontario;35;43;569;3.9;0;15 to 24;Female;1760;1720;40;15;10;10;10;0;100;97.7;2.3;0.9;0.6;0.6;0.6;0
3543052;Orillia;City;Ontario;35;43;569;3.9;0;55 to 64;Female;2545;2265;275;250;10;0;10;0;100;89;10.8;9.8;0.4;0;0.4;0
3543052;Orillia;City;Ontario;35;43;569;3.9;0;75 years and over;Male;1215;920;295;275;0;15;10;0;100;75.7;24.3;22.6;0;1.2;0.8;0
3543052;Orillia;City;Ontario;35;43;569;3.9;0;75 years and over;Female;1765;1375;385;385;0;0;0;0;100;77.9;21.8;21.8;0;0;0;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;0 to 14;Male;1255;1230;25;0;0;10;15;0;100;98;2;0;0;0.8;1.2;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;55 to 64;Male;1545;1260;275;255;10;10;10;0;100;81.6;17.8;16.5;0.6;0.6;0.6;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;15 to 24;Male;910;890;15;0;0;0;10;0;100;97.8;1.6;0;0;0;1.1;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;0 to 14;Female;1200;1175;25;0;10;10;15;0;100;97.9;2.1;0;0.8;0.8;1.3;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;35 to 44;Male;945;855;90;50;20;10;10;0;100;90.5;9.5;5.3;2.1;1.1;1.1;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;45 to 54;Male;1220;1030;190;150;15;0;20;0;100;84.4;15.6;12.3;1.2;0;1.6;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;65 to 74;Male;2005;1385;615;600;10;10;0;10;100;69.1;30.7;29.9;0.5;0.5;0;0.5
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;25 to 34;Male;755;730;35;20;0;0;15;0;100;96.7;4.6;2.6;0;0;2;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;15 to 24;Female;815;805;10;0;0;0;0;0;100;98.8;1.2;0;0;0;0;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;45 to 54;Female;1395;1190;205;175;10;10;10;10;100;85.3;14.7;12.5;0.7;0.7;0.7;0.7
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;35 to 44;Female;885;755;125;60;25;30;10;0;100;85.3;14.1;6.8;2.8;3.4;1.1;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;55 to 64;Female;1950;1635;325;310;0;0;10;0;100;83.8;16.7;15.9;0;0;0.5;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;65 to 74;Female;2210;1525;685;665;0;15;0;0;100;69;31;30.1;0;0.7;0;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;25 to 34;Female;745;705;35;15;10;0;10;0;100;94.6;4.7;2;1.3;0;1.3;0
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;75 years and over;Male;1295;815;470;475;0;0;0;10;100;62.9;36.3;36.7;0;0;0;0.8
3543064;Wasaga Beach;Town;Ontario;35;43;565;5.3;0;75 years and over;Female;1265;790;465;450;15;0;0;10;100;62.5;36.8;35.6;1.2;0;0;0.8
3543068;Tiny;Township;Ontario;35;43;;6.9;0;0 to 14;Male;745;720;25;0;0;10;15;0;100;96.6;3.4;0;0;1.3;2;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;35 to 44;Male;525;495;30;25;10;0;0;0;100;94.3;5.7;4.8;1.9;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;15 to 24;Male;570;550;15;0;15;0;0;0;100;96.5;2.6;0;2.6;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;55 to 64;Male;1130;1000;130;115;10;0;0;10;100;88.5;11.5;10.2;0.9;0;0;0.9
3543068;Tiny;Township;Ontario;35;43;;6.9;0;45 to 54;Male;895;800;90;80;0;0;10;0;100;89.4;10.1;8.9;0;0;1.1;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;0 to 14;Female;645;635;10;0;0;0;10;0;100;98.4;1.6;0;0;0;1.6;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;25 to 34;Male;460;435;20;20;0;0;0;0;100;94.6;4.3;4.3;0;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;65 to 74;Male;995;790;215;210;0;0;0;0;100;79.4;21.6;21.1;0;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;15 to 24;Female;545;530;15;0;10;0;10;0;100;97.2;2.8;0;1.8;0;1.8;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;35 to 44;Female;570;555;20;15;0;0;0;0;100;97.4;3.5;2.6;0;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;45 to 54;Female;830;720;110;80;15;0;15;0;100;86.7;13.3;9.6;1.8;0;1.8;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;25 to 34;Female;410;385;20;0;10;0;10;0;100;93.9;4.9;0;2.4;0;2.4;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;55 to 64;Female;1220;1065;160;145;10;0;0;0;100;87.3;13.1;11.9;0.8;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;65 to 74;Female;975;715;260;260;0;0;0;0;100;73.3;26.7;26.7;0;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;75 years and over;Male;520;375;150;150;0;0;0;0;100;72.1;28.8;28.8;0;0;0;0
3543068;Tiny;Township;Ontario;35;43;;6.9;0;75 years and over;Female;495;315;180;175;0;0;0;0;100;63.6;36.4;35.4;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;0 to 14;Male;740;740;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;15 to 24;Male;530;530;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;45 to 54;Male;810;765;45;45;0;0;0;0;100;94.4;5.6;5.6;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;55 to 64;Male;825;780;40;40;10;0;0;0;100;94.5;4.8;4.8;1.2;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;35 to 44;Male;585;565;15;15;0;0;0;0;100;96.6;2.6;2.6;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;0 to 14;Female;605;605;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;65 to 74;Male;755;605;145;135;0;0;0;0;100;80.1;19.2;17.9;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;25 to 34;Male;505;495;15;10;0;10;0;0;100;98;3;2;0;2;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;25 to 34;Female;520;500;20;10;0;10;0;0;100;96.2;3.8;1.9;0;1.9;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;35 to 44;Female;530;515;15;0;10;0;0;0;100;97.2;2.8;0;1.9;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;65 to 74;Female;700;620;75;75;0;0;0;0;100;88.6;10.7;10.7;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;55 to 64;Female;980;885;95;80;10;0;10;0;100;90.3;9.7;8.2;1;0;1;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;15 to 24;Female;480;470;0;0;10;0;0;0;100;97.9;0;0;2.1;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;45 to 54;Female;745;700;35;30;0;0;0;10;100;94;4.7;4;0;0;0;1.3
3543071;Tay;Township;Ontario;35;43;571;6.2;0;75 years and over;Male;330;210;125;120;0;0;0;0;100;63.6;37.9;36.4;0;0;0;0
3543071;Tay;Township;Ontario;35;43;571;6.2;0;75 years and over;Female;315;230;80;80;0;0;0;0;100;73;25.4;25.4;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;0 to 14;Male;595;590;0;0;0;0;0;10;100;99.2;0;0;0;0;0;1.7
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;65 to 74;Male;540;465;75;75;0;0;0;0;100;86.1;13.9;13.9;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;0 to 14;Female;550;545;10;0;0;10;0;0;100;99.1;1.8;0;0;1.8;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;45 to 54;Male;610;565;40;30;0;10;0;10;100;92.6;6.6;4.9;0;1.6;0;1.6
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;25 to 34;Male;390;365;20;0;10;0;10;0;100;93.6;5.1;0;2.6;0;2.6;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;35 to 44;Male;390;380;15;10;0;0;0;0;100;97.4;3.8;2.6;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;55 to 64;Male;680;635;50;50;0;0;0;0;100;93.4;7.4;7.4;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;15 to 24;Male;465;455;10;0;0;0;0;0;100;97.8;2.2;0;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;55 to 64;Female;775;740;40;40;0;0;0;0;100;95.5;5.2;5.2;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;65 to 74;Female;575;520;60;60;0;0;0;0;100;90.4;10.4;10.4;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;35 to 44;Female;395;375;15;10;0;10;0;0;100;94.9;3.8;2.5;0;2.5;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;25 to 34;Female;410;405;10;0;10;0;0;0;100;98.8;2.4;0;2.4;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;15 to 24;Female;415;400;15;10;0;0;0;0;100;96.4;3.6;2.4;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;45 to 54;Female;715;670;50;35;10;10;10;0;100;93.7;7;4.9;1.4;1.4;1.4;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;75 years and over;Male;365;295;65;60;0;0;0;0;100;80.8;17.8;16.4;0;0;0;0
3543072;Penetanguishene;Town;Ontario;35;43;571;4.5;0;75 years and over;Female;495;390;100;105;0;0;0;0;100;78.8;20.2;21.2;0;0;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;0 to 14;Male;1180;1170;10;0;0;10;0;0;100;99.2;0.8;0;0;0.8;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;35 to 44;Male;770;700;65;40;0;15;0;0;100;90.9;8.4;5.2;0;1.9;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;55 to 64;Male;1340;1210;130;115;15;0;0;0;100;90.3;9.7;8.6;1.1;0;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;65 to 74;Male;1095;930;165;155;0;10;0;0;100;84.9;15.1;14.2;0;0.9;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;15 to 24;Male;855;815;40;0;15;20;0;0;100;95.3;4.7;0;1.8;2.3;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;0 to 14;Female;1115;1100;10;0;10;10;0;0;100;98.7;0.9;0;0.9;0.9;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;25 to 34;Male;875;840;25;0;0;0;15;10;100;96;2.9;0;0;0;1.7;1.1
3543074;Midland;Town;Ontario;35;43;571;3.7;0;45 to 54;Male;1020;935;90;70;15;0;10;0;100;91.7;8.8;6.9;1.5;0;1;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;15 to 24;Female;775;765;10;0;10;0;0;0;100;98.7;1.3;0;1.3;0;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;55 to 64;Female;1565;1410;155;135;15;10;10;0;100;90.1;9.9;8.6;1;0.6;0.6;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;45 to 54;Female;1160;1050;105;70;30;0;0;0;100;90.5;9.1;6;2.6;0;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;35 to 44;Female;910;835;75;25;15;20;15;0;100;91.8;8.2;2.7;1.6;2.2;1.6;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;65 to 74;Female;1185;1000;180;175;10;0;0;0;100;84.4;15.2;14.8;0.8;0;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;25 to 34;Female;995;935;50;10;10;10;25;10;100;94;5;1;1;1;2.5;1
3543074;Midland;Town;Ontario;35;43;571;3.7;0;75 years and over;Male;645;505;140;140;0;0;0;0;100;78.3;21.7;21.7;0;0;0;0
3543074;Midland;Town;Ontario;35;43;571;3.7;0;75 years and over;Female;880;685;190;190;0;0;0;0;100;77.8;21.6;21.6;0;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;0 to 14;Male;730;715;10;0;0;0;10;0;100;97.9;1.4;0;0;0;1.4;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;45 to 54;Male;775;705;70;55;10;0;0;0;100;91;9;7.1;1.3;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;25 to 34;Male;535;510;20;0;10;0;10;0;100;95.3;3.7;0;1.9;0;1.9;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;65 to 74;Male;860;740;115;115;0;0;0;0;100;86;13.4;13.4;0;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;0 to 14;Female;680;685;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;55 to 64;Male;960;885;75;70;0;10;0;0;100;92.2;7.8;7.3;0;1;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;35 to 44;Male;500;475;30;25;0;0;0;0;100;95;6;5;0;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;15 to 24;Male;510;500;10;0;0;10;10;0;100;98;2;0;0;2;2;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;45 to 54;Female;775;745;30;25;10;0;0;0;100;96.1;3.9;3.2;1.3;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;35 to 44;Female;570;515;55;20;0;15;15;10;100;90.4;9.6;3.5;0;2.6;2.6;1.8
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;25 to 34;Female;570;545;15;0;0;0;15;10;100;95.6;2.6;0;0;0;2.6;1.8
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;55 to 64;Female;1085;1015;70;60;10;0;10;0;100;93.5;6.5;5.5;0.9;0;0.9;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;65 to 74;Female;875;740;130;135;0;0;0;0;100;84.6;14.9;15.4;0;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;15 to 24;Female;460;450;0;0;0;0;0;0;100;97.8;0;0;0;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;75 years and over;Male;560;455;105;95;0;0;0;0;100;81.3;18.8;17;0;0;0;0
3544002;Gravenhurst;Town;Ontario;35;44;;5.4;100;75 years and over;Female;655;560;100;95;0;0;0;0;100;85.5;15.3;14.5;0;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;0 to 14;Male;1095;1100;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;55 to 64;Male;1290;1140;145;145;0;0;0;0;100;88.4;11.2;11.2;0;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;25 to 34;Male;815;775;30;20;10;10;0;10;100;95.1;3.7;2.5;1.2;1.2;0;1.2
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;0 to 14;Female;1085;1075;10;0;0;10;0;0;100;99.1;0.9;0;0;0.9;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;15 to 24;Male;845;840;0;0;0;0;0;0;100;99.4;0;0;0;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;45 to 54;Male;1120;1045;70;50;0;0;10;10;100;93.3;6.3;4.5;0;0;0.9;0.9
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;65 to 74;Male;980;815;170;165;10;0;0;0;100;83.2;17.3;16.8;1;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;35 to 44;Male;745;705;40;15;0;15;0;0;100;94.6;5.4;2;0;2;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;35 to 44;Female;780;745;35;20;10;0;0;0;100;95.5;4.5;2.6;1.3;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;25 to 34;Female;780;760;20;15;0;0;10;0;100;97.4;2.6;1.9;0;0;1.3;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;15 to 24;Female;825;820;10;0;0;10;0;0;100;99.4;1.2;0;0;1.2;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;55 to 64;Female;1360;1265;95;85;10;10;0;0;100;93;7;6.3;0.7;0.7;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;45 to 54;Female;1145;1070;75;60;10;10;0;0;100;93.4;6.6;5.2;0.9;0.9;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;65 to 74;Female;1160;990;165;160;10;0;0;0;100;85.3;14.2;13.8;0.9;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;75 years and over;Male;705;585;125;125;0;0;0;0;100;83;17.7;17.7;0;0;0;0
3544018;Bracebridge;Town;Ontario;35;44;;4.7;0;75 years and over;Female;840;720;120;120;0;0;0;0;100;85.7;14.3;14.3;0;0;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;0 to 14;Male;1470;1465;0;0;0;0;0;0;100;99.7;0;0;0;0;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;35 to 44;Male;1035;980;55;30;0;10;10;0;100;94.7;5.3;2.9;0;1;1;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;25 to 34;Male;1065;1025;30;15;10;0;10;10;100;96.2;2.8;1.4;0.9;0;0.9;0.9
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;0 to 14;Female;1360;1340;25;0;10;10;10;0;100;98.5;1.8;0;0.7;0.7;0.7;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;45 to 54;Male;1375;1270;105;80;10;15;0;0;100;92.4;7.6;5.8;0.7;1.1;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;55 to 64;Male;1635;1520;115;110;0;0;0;0;100;93;7;6.7;0;0;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;65 to 74;Male;1145;965;185;180;0;10;0;0;100;84.3;16.2;15.7;0;0.9;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;15 to 24;Male;1000;975;25;10;0;0;0;0;100;97.5;2.5;1;0;0;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;25 to 34;Female;1035;970;65;10;10;15;30;0;100;93.7;6.3;1;1;1.4;2.9;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;35 to 44;Female;1085;1035;50;15;15;15;0;0;100;95.4;4.6;1.4;1.4;1.4;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;15 to 24;Female;1090;1080;10;0;0;10;0;0;100;99.1;0.9;0;0;0.9;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;55 to 64;Female;1685;1550;135;125;0;0;0;0;100;92;8;7.4;0;0;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;65 to 74;Female;1195;985;205;185;0;20;0;0;100;82.4;17.2;15.5;0;1.7;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;45 to 54;Female;1500;1395;100;85;0;10;0;10;100;93;6.7;5.7;0;0.7;0;0.7
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;75 years and over;Male;795;610;180;185;0;0;0;0;100;76.7;22.6;23.3;0;0;0;0
3544042;Huntsville;Town;Ontario;35;44;;6.5;0;75 years and over;Female;905;755;150;140;0;0;0;0;100;83.4;16.6;15.5;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;0 to 14;Male;305;305;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;35 to 44;Male;275;255;25;10;15;10;0;0;100;92.7;9.1;3.6;5.5;3.6;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;0 to 14;Female;285;285;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;65 to 74;Male;640;555;80;75;0;10;0;0;100;86.7;12.5;11.7;0;1.6;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;15 to 24;Male;405;405;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;45 to 54;Male;430;400;30;25;0;0;0;0;100;93;7;5.8;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;55 to 64;Male;690;630;60;50;10;0;0;0;100;91.3;8.7;7.2;1.4;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;25 to 34;Male;240;240;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;15 to 24;Female;260;260;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;25 to 34;Female;270;270;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;35 to 44;Female;270;250;20;15;0;0;0;0;100;92.6;7.4;5.6;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;65 to 74;Female;590;505;85;85;0;0;0;0;100;85.6;14.4;14.4;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;45 to 54;Female;435;395;35;40;0;0;0;0;100;90.8;8;9.2;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;55 to 64;Female;760;670;85;75;15;0;0;0;100;88.2;11.2;9.9;2;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;75 years and over;Male;335;250;85;85;0;0;0;0;100;74.6;25.4;25.4;0;0;0;0
3544053;Muskoka Lakes;Township;Ontario;35;44;;8.4;0;75 years and over;Female;315;250;75;70;0;0;0;0;100;79.4;23.8;22.2;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;0 to 14;Male;355;350;0;0;0;0;0;0;100;98.6;0;0;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;0 to 14;Female;280;280;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;65 to 74;Male;560;480;80;70;0;10;0;0;100;85.7;14.3;12.5;0;1.8;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;55 to 64;Male;630;610;25;25;0;0;0;0;100;96.8;4;4;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;45 to 54;Male;385;375;15;10;0;0;10;0;100;97.4;3.9;2.6;0;0;2.6;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;15 to 24;Male;215;215;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;35 to 44;Male;235;230;10;10;0;0;0;0;100;97.9;4.3;4.3;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;25 to 34;Male;245;230;15;0;15;0;0;0;100;93.9;6.1;0;6.1;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;65 to 74;Female;525;450;75;75;0;0;0;0;100;85.7;14.3;14.3;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;25 to 34;Female;270;260;10;10;0;10;0;0;100;96.3;3.7;3.7;0;3.7;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;45 to 54;Female;385;350;35;30;0;10;0;0;100;90.9;9.1;7.8;0;2.6;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;55 to 64;Female;670;600;70;75;0;0;0;0;100;89.6;10.4;11.2;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;15 to 24;Female;195;195;0;0;0;0;0;0;100;100;0;0;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;35 to 44;Female;255;240;10;0;0;0;0;0;100;94.1;3.9;0;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;75 years and over;Male;370;295;75;75;0;0;0;0;100;79.7;20.3;20.3;0;0;0;0
3546015;Minden Hills;Township;Ontario;35;46;;9.6;1;75 years and over;Female;425;360;65;65;0;0;0;0;100;84.7;15.3;15.3;0;0;0;0
3546024;Dysart et al;Municipality;Ontario;35;46;;7.1;0;75 years and over;Male;390;280;110;110;0;0;0;0;100;71.8;28.2;28.2;0;0;0;0
3546024;Dysart et al;Municipality;Ontario;35;46;;7.1;0;75 years and over;Female;375;310;65;55;0;0;0;0;100;82.7;17.3;14.7;0;0;0;0
3546024;Dysart et al;Municipality;Ontario;35;46;;7.1;0;0 to 14;Male;325;320;0;0;0;0;0;0;100;98.5;0;0;0;0;0;0
